,Unnamed: 0,Unnamed: 0.1,Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year
325,517,1766,Pravastatin Sodium,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,Liver disorder,Rat,-1.7256394326735374,Repeated,Oral,"FDA approval package document: Approval Package 019898/S-003, S-004, S-005, S-006, S-007, S-008, S-009, S-010, S-011, S-013, S-015, S-017, S-020 Part 03, page:46 PDF 4817k",https://www.pharmapendium.com/browse/fda/Pravastatin Sodium/a810d97b6db5279931007e1b16e75410?reference=46,1991.0
326,518,1772,Prednicarbate,CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,Liver disorder,Rabbit,-2.5352941200427703,Repeated,Subcutaneous,"FDA approval package document: Approval Package 019568/S-003 Part 02, page:32 PDF 3886k",https://www.pharmapendium.com/browse/fda/Prednicarbate/8caa4eac839beb717b9e68c29d67f2ca?reference=32,1991.0
327,519,1775,Prednisolone,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,Liver disorder,Mouse,-1.4313637641589874,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 373029779   ---   DOI:10.2217/pgs.14.3   ISSN:1744-8042   JOURNAL:Pharmacogenomics   PAGES:629   VOLUME:15,http://dx.doi.org/10.2217/pgs.14.3,2014.0
328,520,1778,Pregabalin,CC(C)CC(CN)CC(=O)O,Liver disorder,Mouse,-3.22219604630172,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 365298107   ---   DOI:10.1093/toxsci/kfs146   ISSN:1096-6080   JOURNAL:Toxicological Sciences   PAGES:9   VOLUME:128,http://dx.doi.org/10.1093/toxsci/kfs146,2012.0
329,521,1781,Procarbazine Hydrochloride,CNNCC1=CC=C(C(=O)NC(C)C)C=C1,Liver disorder,Rat,-1.4471580313422192,Repeated,Intragastric,Reference from PharmaPendium Published Toxicity: 624004490   ---   DOI:10.1002/em.22227   ISSN:0893-6692   JOURNAL:Environmental and Molecular Mutagenesis   PAGES:56   VOLUME:60,http://dx.doi.org/10.1002/em.22227,2019.0
330,522,1783,Progesterone,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,Liver disorder,Rat,-1.1760912590556811,Repeated,Oral,"FDA approval package document: Approval Package 019781/S-000, page:35 PDF 1253k",https://www.pharmapendium.com/browse/fda/Progesterone/b21d494f346954d78a6e0899e1eee65b?reference=35,1989.0
331,523,1785,Promazine Hydrochloride,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=CC=C2,Liver disorder,Rat,-0.6020599913279624,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toxicologist 12,476,2008   ---   ISSN:0731-9193   JOURNAL:Toxicologist   PAGES:476   VOLUME:12",,2008.0
332,524,1786,Propofol,CC(C)C1=CC=CC(C(C)C)=C1O,Liver disorder,Rabbit,-1.3010299956639813,Repeated,Parenteral,Reference from PharmaPendium Published Toxicity: 51365159   ---   DOI:10.1007/s11062-011-9174-8   ISSN:0090-2977   JOURNAL:Neurophysiology   PAGES:392   VOLUME:42,http://dx.doi.org/10.1007/s11062-011-9174-8,2011.0
333,525,1787,Propranolol Hydrochloride,CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1,Liver disorder,Rat,-1.6020599913279625,Repeated,Oral,"FDA approval package document: Pharmacology Review 205410/S-000, page:28 PDF 4609k",https://www.pharmapendium.com/browse/fda/Propranolol Hydrochloride/b90f2fbaeb0550dbe358d7e984b1eaac?reference=28,2013.0
334,526,1789,Propyl Alcohol,CCCO,Liver disorder,Rat,-1.954242509439325,Repeated,Inhalation,"Reference from PharmaPendium Published Toxicity: Vrednie chemichescie veshestva, galogen I kislorod sodergashie organicheskie soedinenia -,98,1994   ---   JOURNAL:Vrednie chemichescie veshestva. Galogen I kislorod sodergashie organicheskie soedinenia   PAGES:98",,1994.0
335,527,1790,Propylthiouracil,CCCC1=CC(=O)NC(=S)N1,Liver disorder,Rat,-0.9164539485499252,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toxicologist 60,227,2001   ---   ISSN:0731-9193   JOURNAL:Toxicologist   PAGES:227   VOLUME:60",,2001.0
336,528,1794,Pyrazinamide,NC(=O)C1=NC=CN=C1,Liver disorder,Rat,-4.271764185289855,Repeated,Intragastric,Reference from PharmaPendium Published Toxicity: 51921340   ---   DOI:10.1002/jat.2736   ISSN:0260-437X   JOURNAL:Journal of applied toxicology   PAGES:807   VOLUME:33,http://dx.doi.org/10.1002/jat.2736,2013.0
337,529,1797,Pyridostigmine Bromide,CN(C)C(=O)OC1=C[N+](C)=CC=C1,Liver disorder,Mouse,-0.3010299956639812,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toxicologist 66,94,2002   ---   ISSN:0731-9193   JOURNAL:Toxicologist   PAGES:94   VOLUME:66",,2002.0
338,530,1798,Quetiapine Fumarate,OCCOCCN1CCN(C2=NC3=CC=CC=C3SC3=CC=CC=C23)CC1,Liver disorder,Mouse,-2.855317205195943,Repeated,Oral,"FDA approval package document: Pharmacology Review 020639 Part 02, page:50 PDF 2340k",https://www.pharmapendium.com/browse/fda/Quetiapine Fumarate/9f93629c1e7974400f83b072a3563a8d?reference=50,1997.0
339,531,1801,Quinine Sulfate,C=CC1CN2CCC1CC2C(O)C1=CC=NC2=CC=C(OC)C=C12,Liver disorder,Rat,-2.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 021799/S-000, page:32 PDF 4073k",https://www.pharmapendium.com/browse/fda/Quinine Sulfate/d8d44fcbc384ab756b1af701c59aaa97?reference=32,2005.0
340,532,1803,Quizartinib Dihydrochloride,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C3=CN4C(=N3)SC3=CC(OCCN5CCOCC5)=CC=C34)C=C2)=NO1,Liver disorder,Rat,-0.4771212547196624,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/CHMP/602286/2019; EMEA/H/C/004468/0000, page:31 PDF 5534k",https://www.pharmapendium.com/browse/ema/Quizartinib Dihydrochloride/e5a1774afc92002d3e3710192a619e0e?reference=31,2019.0
341,533,1804,Rabeprazole Sodium,COCCCOC1=C(C)C(C[S+]([O-])C2=NC3=C(C=CC=C3)N2)=NC=C1,Liver disorder,Rat,-1.7958800173440752,Repeated,Oral,"FDA approval package document: Pharmacology Review 020973/S-000 Part 08, page:6 PDF 602k",https://www.pharmapendium.com/browse/fda/Rabeprazole Sodium/3dfe76675e1ed4e471156a6430dcf569?reference=6,1999.0
342,534,1806,Raloxifene Hydrochloride,O=C(C1=CC=C(OCCN2CCCCC2)C=C1)C1=C(C2=CC=C(O)C=C2)SC2=C1C=CC(O)=C2,Liver disorder,Mouse,-1.505149978319906,Repeated,Intraperitoneal,Reference from PharmaPendium Published Toxicity: 607775558   ---   DOI:10.1016/j.jconrel.2016.01.016   ISSN:0168-3659   JOURNAL:Journal of Controlled Release   PAGES:186   VOLUME:224,http://dx.doi.org/10.1016/j.jconrel.2016.01.016,2016.0
343,535,1808,Ramelteon,CCC(=O)NCCC1CCC2=CC=C3OCCC3=C21,Liver disorder,Rat,-2.564463979535888,Repeated,Oral,"FDA approval package document: Pharmacology Review 021782/S-000, page:132 PDF 22920k",https://www.pharmapendium.com/browse/fda/Ramelteon/e747eec7ca64f09ae8c52babd18274c4?reference=132,2004.0
344,536,1850,Ranitidine Hydrochloride,CN=C(C[N+](=O)[O-])NCCSCC1=CC=C(CN(C)C)O1,Liver disorder,Rat,-1.414973347970818,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Ranitidin2   ---   JOURNAL:Journal of Toxicological Sciences   PAGES:25   VOLUME:8,,1983.0
345,537,1851,Rasagiline Mesylate,C#CCNC1CCC2=CC=CC=C21,Liver disorder,Rat,-1.230448921378274,Repeated,Oral,"FDA approval package document: Pharmacology Review 021641/S-000 Part 02, page:16 PDF 3944k",https://www.pharmapendium.com/browse/fda/Rasagiline Mesylate/023eb7e29544e727a5e4fed62d4747ff?reference=16,2006.0
346,540,1862,Repaglinide,CCOC1=CC(CC(=O)NC(CC(C)C)C2=CC=CC=C2N2CCCCC2)=CC=C1C(=O)O,Liver disorder,Rat,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Pharmacology Review 020741 Part 01, page:18 PDF 1074k",https://www.pharmapendium.com/browse/fda/Repaglinide/ea3149538361239394bc58a5c18e0410?reference=18,1997.0
347,541,1863,Ribavirin,NC(=O)C1=NN(C2OC(CO)C(O)C2O)C=N1,Liver disorder,Rat,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Pharmacology Review 020903, page:19 PDF 3578k",https://www.pharmapendium.com/browse/fda/Ribavirin/532e0868cbbe27fc31acf48eb519ab62?reference=19,1998.0
348,542,1864,Riboflavin,CC1=CC2=C(C=C1C)N(CC(O)C(O)C(O)CO)C1=NC(=O)NC(=O)C1=N2,Liver disorder,Mouse,-0.4771212547196624,Repeated,Parenteral,Reference from PharmaPendium Published Toxicity: 604869404   ---   ISSN:1945-0494   JOURNAL:Frontiers in Bioscience - Elite   PAGES:278   VOLUME:7,,2015.0
349,543,1865,Rifabutin,COC1/C=C/OC2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C1=NC3(CCN(CC(C)C)CC3)N=C12,Liver disorder,Mouse,-2.113943352306837,Repeated,Oral,"FDA approval package document: Pharmacology Review 050689 Part 01, page:6 PDF 2116k",https://www.pharmapendium.com/browse/fda/Rifabutin/472db84a19090a83f7d084e732bc42ee?reference=6,1992.0
350,544,1867,Rifampin,COC1/C=C/OC2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C(C=NN1CCN(C)CC1)=C2O,Liver disorder,Rat,-1.9834007381805383,Repeated,Oral,"FDA approval package document: Pharmacology Review 050429, page:12 PDF 779k",https://www.pharmapendium.com/browse/fda/Rifampin/2d295e34c21193a090bbc6a49fda335a?reference=12,1971.0
351,545,1875,Rifapentine,COC1/C=C/OC2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C(C=NN1CCN(C3CCCC3)CC1)=C2O,Liver disorder,Rat,-1.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 021024/S-008 Part 07, page:14 PDF 1264k",https://www.pharmapendium.com/browse/fda/Rifapentine/89ba87985cd8932a924036f811f6c597?reference=14,2009.0
352,546,1880,Rilpivirine Hydrochloride,CC1=CC(C=CC#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C#N)C=C2)=N1,Liver disorder,Mouse,-2.230448921378274,Repeated,Oral,"FDA approval package document: Pharmacology Review 202022/S-000 Part 02, page:15 PDF 1062k",https://www.pharmapendium.com/browse/fda/Rilpivirine Hydrochloride/c3ce45a25c02c2155610f40b8001efa7?reference=15,2010.0
353,550,1917,Risedronate Sodium,O=[PH](=O)(O)C(O)(CC1=CC=CN=C1)[PH](=O)(=O)O,Liver disorder,Rat,-0.7781512503836436,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 020835/S-000 Part 01, page:17 PDF 1678k",https://www.pharmapendium.com/browse/fda/Risedronate Sodium/cf4bdffa67b88eb1d528c8e53aa62e5c?reference=17,1998.0
354,552,1927,Ritodrine Hydrochloride,CC(NCCC1=CC=C(O)C=C1)C(O)C1=CC=C(O)C=C1,Liver disorder,Mouse,-1.0791812460476249,Repeated,Intraperitoneal,Reference from PharmaPendium Published Toxicity: 51768719   ---   DOI:10.1016/j.yrtph.2011.11.011   ISSN:0273-2300   JOURNAL:Regulatory Toxicology and Pharmacology   PAGES:561   VOLUME:62,http://dx.doi.org/10.1016/j.yrtph.2011.11.011,2012.0
355,554,1946,Rivastigmine Tartrate,CCN(C)C(=O)OC1=CC=CC(C(C)N(C)C)=C1,Liver disorder,Mouse,-1.4471580313422192,Repeated,Oral,Reference from PharmaPendium Published Toxicity: E-368883724   ---   DOI:10.1016/j.ijbiomac.2013.04.024   ISSN:0141-8130   JOURNAL:International Journal of Biological Macromolecules   PAGES:72   VOLUME:59,http://dx.doi.org/10.1016/j.ijbiomac.2013.04.024,2013.0
356,555,1947,Romidepsin,CCC1=NC(=O)C2CSSCC/C=C/C(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O,Liver disorder,Rat,-1.2844307338445196,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 022393/S-000 Part 02, page:4 PDF 3718k",https://www.pharmapendium.com/browse/fda/Romidepsin/49d32e864b13679d8f3d56df31ffbd20?reference=4,2009.0
357,556,1951,Rosiglitazone Maleate,CN(CCOC1=CC=C(CC2=C(O)NC(=O)S2)C=C1)C1=NC=CC=C1,Liver disorder,Rat,-1.1583624920952498,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 368418603   ---   ISSN:0975-8232   JOURNAL:International Journal of Pharmaceutical Sciences and Research   PAGES:2623   VOLUME:3,,2012.0
358,558,1961,Ruboxistaurin,CN(C)CC1CCN2C=C(C3=C(C(=O)NC3=O)C3=CN(CCO1)C1=C3C=CC=C1)C1=C2C=CC=C1,Liver disorder,Rat,-1.6812412373755872,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toxicologist 60,318,2001   ---   ISSN:0731-9193   JOURNAL:Toxicologist   PAGES:318   VOLUME:60",,2001.0
359,559,1963,Rutin,CC1OC(OCC2OC(OC3=C(C4=CC(O)=C(O)C=C4)OC4=CC(O)=CC(O)=C4C3=O)C(O)C(O)C2O)C(O)C(O)C1O,Liver disorder,Rat,-0.6989700043360189,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Pharmacological reports 57,84,2005   ---   JOURNAL:Pharmacological Reports   PAGES:84   VOLUME:57",,2005.0
360,560,1964,Ruxolitinib Phosphate,N#CCC(C1CCCC1)N1C=C(C2=C3C=CNC3=NC=N2)C=N1,Liver disorder,Mouse,-1.1760912590556811,Repeated,Oral,"FDA approval package document: Pharmacology Review 202192/S-000 Part 12, page:4 PDF 3671k",https://www.pharmapendium.com/browse/fda/Ruxolitinib Phosphate/60f38f66888de1e9682e47161e6a17c1?reference=4,2011.0
361,562,1973,Sarecycline Hydrochloride,CON(C)CC1=C2CC3CC4C(N(C)C)C(=O)C(C(N)=O)C(=O)C4(O)C(=O)C3C(=O)C2=C(O)C=C1,Liver disorder,Rat,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Approval Package 209521/S-000 Part 03, page:8 PDF 296k",https://www.pharmapendium.com/browse/fda/Sarecycline Hydrochloride/265bb229b872038fbd38dc3c9fa43460?reference=8,2018.0
362,563,1975,Saxagliptin Hydrochloride,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,Liver disorder,Rat,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Pharmacology Review 022350/S-000 Part 01, page:54 PDF 4836k",https://www.pharmapendium.com/browse/fda/Saxagliptin Hydrochloride/864e532affdf974f4b612c87811175bd?reference=54,2009.0
363,564,1976,Scopolamine,CN1C2CC(OC(=O)C(CO)C3=CC=CC=C3)CC1C1OC12,Liver disorder,Rat,-2.0791812460476247,Repeated,Intraperitoneal,Reference from PharmaPendium Published Toxicity: 362372038   ---   ISSN:1996-0875   JOURNAL:Journal of Medicinal Plant Research   PAGES:3421   VOLUME:5,,2011.0
364,565,1977,Secnidazole,CC1=NC=C([N+](=O)[O-])N1CC(C)O,Liver disorder,Rat,-3.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 209363/S-000 Part 02, page:18 PDF 4578k",https://www.pharmapendium.com/browse/fda/Secnidazole/8c58c18d9abd157647542f6d21d53fe4?reference=18,2017.0
365,566,1979,Selegiline,C#CCN(C)C(C)CC1=CC=CC=C1,Liver disorder,Mouse,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Pharmacology Review 021336/S-000; 021708/S-000 Part 02, page:10 PDF 6130k",https://www.pharmapendium.com/browse/fda/Selegiline/ce31447bfb184c2777964b49a3787cb5?reference=10,2004.0
366,568,1986,Selexipag,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(C2=CC=CC=C2)N=C1,Liver disorder,Rat,-2.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 207947/S-000 Part 01, page:35 PDF 13988k",https://www.pharmapendium.com/browse/fda/Selexipag/28813d88547ecbe05d7ca7b004e64861?reference=35,2010.0
367,572,1991,Sildenafil Citrate,CCCC1=NN(C)C2=C1N=C(C1=CC(S(=O)(=O)N3CCN(C)CC3)=CC=C1OCC)NC2=O,Liver disorder,Rat,-1.4522976709946305,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 372585326   ---   DOI:10.3923/ajdd.2013.32.46   ISSN:2150-427X   JOURNAL:American Journal of Drug Discovery and Development   PAGES:198   VOLUME:3,http://dx.doi.org/10.3923/ajdd.2013.32.46,2013.0
368,574,1998,Simeprevir Sodium,COC1=CC=C2C(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5/C=C\CCCCN(C)C(=O)C4C3)=CC(C3=NC(C(C)C)=CS3)=NC2=C1C,Liver disorder,Mouse,-3.4771212547196626,Repeated,Oral,"FDA approval package document: Pharmacology Review 205123/S-000 Part 06, page:3 PDF 920k",https://www.pharmapendium.com/browse/fda/Simeprevir Sodium/b2ba442045da74f17195baec91c0db6c?reference=3,2013.0
369,575,1999,Simvastatin,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,Liver disorder,Rat,-1.3263358609287514,Repeated,Oral,"FDA approval package document: Approval Package 019766/S-001, S-002, S-003, S-004, S-005, S-006; 019643/S-041, S-007, S-009, S-037, S-010, S-011, S-013, S-021, S-015 Part 03, page:35 PDF 5142k",https://www.pharmapendium.com/browse/fda/Simvastatin/4ac993ac6bc9a9f5555c1ec9ba3e3165?reference=35,1991.0
370,577,2014,Sirolimus,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C/1C,Liver disorder,Mouse,-1.2671717284030135,Repeated,Intraperitoneal,Reference from PharmaPendium Published Toxicity: 605181707   ---   DOI:10.1111/bph.13168   ISSN:0007-1188   JOURNAL:British Journal of Pharmacology   PAGES:3793   VOLUME:172,http://dx.doi.org/10.1111/bph.13168,2015.0
371,580,2029,Sodium Nitrite,O=NO,Liver disorder,Mouse,-0.9030899869919436,Repeated,Oral,Reference from PharmaPendium Published Toxicity: E-53196455   ---   DOI:10.1016/j.etp.2014.05.003   ISSN:0940-2993   JOURNAL:Experimental and Toxicologic Pathology   PAGES:367   VOLUME:66,http://dx.doi.org/10.1016/j.etp.2014.05.003,2014.0
372,581,2034,Solriamfetol Hydrochloride,NC(=O)OCC(N)CC1=CC=CC=C1,Liver disorder,Mouse,-2.130333768495006,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/686622/2019; EMEA/H/C/004893/0000, page:30 PDF 2601k",https://www.pharmapendium.com/browse/ema/Solriamfetol Hydrochloride/5f1a8c7d521a68a1b6dd499ad36bab3c?reference=30,2019.0
373,583,2045,Spirapril Hydrochloride,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2,Liver disorder,Rat,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Pharmacology Review 020240 Part 03, page:4 PDF 797k",https://www.pharmapendium.com/browse/fda/Spirapril Hydrochloride/38ba58bbd567d14297f7eaa20493bf23?reference=4,1994.0
374,584,2046,Spironolactone,CC(=O)SC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,Liver disorder,Mouse,-0.4771212547196624,Repeated,Intraperitoneal,"Reference from PharmaPendium Published Toxicity: Toxicologist 90,374,2006   ---   ISSN:0731-9193   JOURNAL:Toxicologist   PAGES:374   VOLUME:90",,2006.0
375,585,2047,Stanozolol,CC12CC3=CNN=C3CC1CCC1C2CCC2(C)C1CCC2(C)O,Liver disorder,Rat,-1.4471580313422192,Repeated,Subcutaneous,Reference from PharmaPendium Published Toxicity: 621973976   ---   DOI:10.3892/ijmm.2018.3644   ISSN:1791-244X   JOURNAL:International Journal of Molecular Medicine   PAGES:405   VOLUME:42,http://dx.doi.org/10.3892/ijmm.2018.3644,2018.0
376,586,2048,Stavudine,CC1=CN(C2C=CC(CO)O2)C(=O)NC1=O,Liver disorder,Mouse,-0.6020599913279624,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Journal of Pharmacology and Experimental Therapeutics 297,516,2001   ---   JOURNAL:Journal of Pharmacology and Experimental Therapeutics   PAGES:516   VOLUME:297",,2001.0
377,587,2053,Stiripentol,CC(C)(C)C(O)/C=C/C1=CC=C2OCOC2=C1,Liver disorder,Rat,-2.322219294733919,Repeated,Oral,"FDA approval package document: Pharmacology Review 206709/S-000; 207223/S-000 Part 02, page:35 PDF 4467k",https://www.pharmapendium.com/browse/fda/Stiripentol/83a501b83abbfc2c7987f8eb53ab65bf?reference=35,2018.0
378,588,2059,Succimer,O=C(O)C(S)C(S)C(=O)O,Liver disorder,Rat,-1.1760912590556811,Repeated,Intraperitoneal,"Reference from PharmaPendium Published Toxicity: food and chemical toxicology 39,1029,2001   ---   DOI:10.1016/S0278-6915(01)00046-1   ISSN:0278-6915   JOURNAL:Food and Chemical Toxicology   PAGES:1029   VOLUME:39",http://dx.doi.org/10.1016/S0278-6915(01)00046-1,2001.0
379,589,2060,Sulfadimethoxine,COC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(OC)=N1,Liver disorder,Rat,-4.380211241711606,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Gigiena i Sanitariya 40(9),115,1975   ---   ISSN:0016-9900   JOURNAL:Gigiena i Sanitariya   PAGES:115   VOLUME:40",,1975.0
380,590,2061,Sulfasalazine,O=C(O)C1=C(O)C=CC(N=NC2=CC=C(S(=O)(=O)NC3=CC=CC=N3)C=C2)=C1,Liver disorder,Mouse,-2.829303772831025,Repeated,Oral,"FDA approval package document: Pharmacology Review 007073, page:9 PDF 784k",https://www.pharmapendium.com/browse/fda/Sulfasalazine/2628d3673f6496577c84a100bf3448ad?reference=9,1996.0
381,591,2062,Sulfisoxazole,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Liver disorder,Mouse,-1.414973347970818,Repeated,Skin,"Reference from PharmaPendium Published Toxicity: Toxicologist 60,278,2001   ---   ISSN:0731-9193   JOURNAL:Toxicologist   PAGES:278   VOLUME:60",,2001.0
382,592,2064,Sulfisoxazole Acetyl,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1,Liver disorder,Mouse,-1.414973347970818,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toxicologist 60,278,2001   ---   ISSN:0731-9193   JOURNAL:Toxicologist   PAGES:278   VOLUME:60",,2001.0
383,594,2068,Sumatriptan Succinate,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,Liver disorder,Rat,-1.635986111800833,Repeated,Inhalation,"FDA approval package document: Approval Package 020626 Part 03, page:45 PDF 10057k",https://www.pharmapendium.com/browse/fda/Sumatriptan Succinate/fa58bff99dc92f0b99b39ee4190f1d2f?reference=45,1997.0
384,597,2082,Tacrolimus,C=CCC1=CC(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(/C(C)=C/C3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,Liver disorder,Rat,-1.166331421766525,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 606130949   ---   DOI:10.1007/s13206-015-9209-8   ISSN:1976-0280   JOURNAL:Biochip Journal   PAGES:202   VOLUME:9,http://dx.doi.org/10.1007/s13206-015-9209-8,2015.0
385,598,2085,Tadalafil,CN1CC(=O)N2C(CC3=C(NC4=C3C=CC=C4)C2C2=CC=C3OCOC3=C2)C1=O,Liver disorder,Rabbit,-2.45484486000851,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 2008597133   ---   DOI:10.1371/journal.pone.0241509   ISSN:1932-6203   JOURNAL:PLoS ONE   PAGES:e0241509   VOLUME:15,http://dx.doi.org/10.1371/journal.pone.0241509,2020.0
386,599,2086,Tafamidis Meglumine,CNCC(O)C(O)C(O)C(O)CO,Liver disorder,Mouse,-1.7634279935629371,Repeated,Oral,"FDA approval package document: Pharmacology Review 021199/S-000, page:30 PDF 7828k",https://www.pharmapendium.com/browse/fda/Tafamidis Meglumine/545d267566ccb8c48ebf2151cded7963?reference=30,2019.0
387,601,2092,Tamoxifen Citrate,CC/C(=C(\C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,Liver disorder,Rat,-1.5314789170422551,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Pharmacological reports 58,435,2006   ---   JOURNAL:Pharmacological Reports   PAGES:435   VOLUME:58",,2006.0
388,602,2094,Tamsulosin Hydrochloride,CCOC1=CC=CC=C1OCCNC(C)CC1=CC=C(OC)C(S(N)(=O)=O)=C1,Liver disorder,Rat,-0.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 020579/S-000, page:185 PDF 8915k",https://www.pharmapendium.com/browse/fda/Tamsulosin Hydrochloride/4d520d656e6071d5a0b8a892b782821d?reference=185,1997.0
389,603,2095,Tapentadol Hydrochloride,CCC(C1=CC(O)=CC=C1)C(C)CN(C)C,Liver disorder,Rat,-2.3521825181113627,Repeated,Oral,"FDA approval package document: Pharmacology Review 022304/S-000 Part 02, page:9 PDF 6376k",https://www.pharmapendium.com/browse/fda/Tapentadol Hydrochloride/0ad47c11902adf65b04e5c9c7b4f4679?reference=9,2008.0
390,604,2097,Tasimelteon,CCC(=O)NCC1CC1C1=C2CCOC2=CC=C1,Liver disorder,Rat,-2.406540180433955,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/601383/2014; EMEA/H/C/003870/0000, page:20 PDF 1931k",https://www.pharmapendium.com/browse/ema/Tasimelteon/a851a060b7cbb6ae316f3471abab8910?reference=20,2015.0
391,605,2107,Tazarotene,CCOC(=O)C1=CN=C(C#CC2=CC3=C(C=C2)SCCC3(C)C)C=C1,Liver disorder,Rat,-1.6989700043360187,Repeated,Skin,"FDA approval package document: Pharmacology Review 202428/S-000, page:26 PDF 4216k",https://www.pharmapendium.com/browse/fda/Tazarotene/40fcde14fd2930e0dd10357ce04f9313?reference=26,2011.0
392,608,2123,Telaprevir,CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,Liver disorder,Rat,-3.0,Repeated,Oral,"EMA approval document: Assessment Report EMEA/H/C/002313; EMA/CHMP/475470/2011, page:21 PDF 4313k",https://www.pharmapendium.com/browse/ema/Telaprevir/1f807b717a2c2206ac3ccbf3f4296e6b?reference=21,2011.0
