Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Triazolam,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12,Jaundice,Human,-1.3979400086720377,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Triazolam-0057   ---   DOI:10.1136/pgmj.57.673.730   JOURNAL:Postgraduate Medical Journal   PAGES:730   VOLUME:57,http://dx.doi.org/10.1136/pgmj.57.673.730,1981.0,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12
Trimethadione,CN1C(=O)OC(C)(C)C1=O,Jaundice,Human,-3.0,Repeated,Oral,"FDA approval package document: Approval Package 005856, page:4 PDF 429k",https://www.pharmapendium.com/browse/fda/Trimethadione/16100327bf92589fbc21a628ab4f541a?reference=4,1946.0,CN1C(=O)OC(C)(C)C1=O
Troleandomycin,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1OC(C)=O)O[C@H]1[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OC(C)=O)N(C)C)[C@@H](C)C[C@@]2(CO2)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]1C,Jaundice,Human,-3.845098040014257,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Therapie. 1982 Jul-Aug; 37(4):443-6. [Therapie]   ---   JOURNAL:Therapie   PAGES:443   VOLUME:37,,1982.0,CO[CH]1C[CH](O[CH](C)[CH]1OC(C)=O)O[CH]1[CH](C)[CH](O[CH]2O[CH](C)C[CH]([CH]2OC(C)=O)N(C)C)[CH](C)C[C]2(CO2)C(=O)[CH](C)[CH](OC(C)=O)[CH](C)[CH](C)OC(=O)[CH]1C
Tucatinib,CC1=CC(NC2=C3C=C(NC4=NC(C)(C)CO4)C=CC3=NC=N2)=CC=C1OC1=CC2=NC=NN2C=C1,Jaundice,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/78409/2021; EMEA/H/C/005263/0000, page:115 PDF 7669k",https://www.pharmapendium.com/browse/ema/Tucatinib/9853a892aaf187403450ff694ca2cbcd?reference=115,2020.0,CC1=CC(NC2=C3C=C(NC4=NC(C)(C)CO4)C=CC3=NC=N2)=CC=C1OC1=CC2=NC=NN2C=C1
Ulipristal Acetate,[H][C@@]12CCC3=CC(=O)CCC3=C1[C@H](C[C@@]1(C)[C@@]2([H])CC[C@]1(OC(C)=O)C(C)=O)C1=CC=C(C=C1)N(C)C,Jaundice,Human,-0.6989700043360189,Repeated,Oral,"EMA approval document: Assessment Report EMA/70192/2018; EMEA/H/A-31/1496, page:4 PDF 374k",https://www.pharmapendium.com/browse/ema/Ulipristal Acetate/c129333ea657fa9e9bb2fdc3911b5801?reference=4,2020.0,[H][C]12CCC3=CC(=O)CCC3=C1[CH](C[C]1(C)[C]2([H])CC[C]1(OC(C)=O)C(C)=O)C1=CC=C(C=C1)N(C)C
Ursodiol,[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@@H](O)C2)[C@H](C)CCC(O)=O,Jaundice,Human,-2.3979400086720375,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020675/S-000 Part 03, page:22 PDF 911k",https://www.pharmapendium.com/browse/fda/Ursodiol/60896b2e7a7aff1e5476fbd99c92f98b?reference=22,1996.0,[H][C]12C[CH](O)CC[C]1(C)[C]1([H])CC[C]3(C)[C]([H])(CC[C]3([H])[C]1([H])[CH](O)C2)[CH](C)CCC(O)=O
Venlafaxine Hydrochloride,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,Jaundice,Human,-2.3521825181113627,Repeated,Oral,"FDA approval package document: Label 022104/S-000, page:19 PDF 3066k",https://www.pharmapendium.com/browse/fda/Venlafaxine Hydrochloride/e87ef146efbee14f7cabdd861bd01b9e?reference=19,,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1
Vigabatrin,NC(CCC(O)=O)C=C,Jaundice,Human,-3.7781512503836434,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020427/S-000 Part 06, page:57 PDF 6387k",https://www.pharmapendium.com/browse/fda/Vigabatrin/150f09a447bc03963ea33ba49100971a?reference=57,2009.0,NC(CCC(O)=O)C=C
Voriconazole,C[C@@H](C1=C(F)C=NC=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,Jaundice,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021266/S-000; 021267/S-000 Part 04, page:35 PDF 1582k",https://www.pharmapendium.com/browse/fda/Voriconazole/b91def2fd3ba7fba9e4703146e866659?reference=35,2001.0,C[CH](C1=C(F)C=NC=N1)[C](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
Zafirlukast,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C,Jaundice,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Medical Officer Review 020547, page:65 PDF 2594k",https://www.pharmapendium.com/browse/fda/Zafirlukast/2cb7183d95694b6622ca01cb9e9fda48?reference=65,1999.0,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C
Zalcitabine,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,Jaundice,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Approval Package 020199 Part 04, page:38 PDF 8974k",https://www.pharmapendium.com/browse/fda/Zalcitabine/1a6c18c41ff32adec49f8c551f2fef99?reference=38,1992.0,NC1=NC(=O)N(C=C1)[CH]1CC[CH](CO)O1
Zidovudine,CC1=CN([C@H]2C[C@H](N=N#N)[C@@H](CO)O2)C(=O)NC1=O,Jaundice,Human,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Label 022294/S-000, page:10 PDF 1706k",https://www.pharmapendium.com/browse/fda/Zidovudine/70ff07f13b40ebc73f6eb329d66c9777?reference=10,2009.0,CC1=CN([CH]2C[CH](N=N#N)[CH](CO)O2)C(=O)NC1=O
Zileuton,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1,Jaundice,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 020471/S-009, page:10 PDF 1570k",https://www.pharmapendium.com/browse/fda/Zileuton/b0a168b63e38558264aee455efee2c0a?reference=10,2002.0,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1
Zinc Acetate,CC([O-])=O,Jaundice,Human,-0.6989700043360189,Repeated,Oral,"EMA approval document: Scientific Discussion, page:25 PDF 431k",https://www.pharmapendium.com/browse/ema/Zinc Acetate/22c77179bea14e7701061bfe5f6fc5e9?reference=25,2004.0,CC([O-])=O
Ziprasidone Hydrochloride,ClC1=CC2=C(CC(=O)N2)C=C1CCN1CCN(CC1)C1=NSC2=CC=CC=C12,Jaundice,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 020825/S-034 Part 01, page:16 PDF 539k",https://www.pharmapendium.com/browse/fda/Ziprasidone Hydrochloride/2f192022c7405e61acdb244011035ee1?reference=16,2009.0,ClC1=CC2=C(CC(=O)N2)C=C1CCN1CCN(CC1)C1=NSC2=CC=CC=C12
Zomepirac,CN1C(CC(O)=O)=CC(C)=C1C(=O)C1=CC=C(Cl)C=C1,Jaundice,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 018236/S-008, S-009, S-015, S-017, S-018, S-024 Part 01, page:35 PDF 4981k",https://www.pharmapendium.com/browse/fda/Zomepirac/10da7357d7cbbfd7b3b016170e4e470c?reference=35,1983.0,CN1C(CC(O)=O)=CC(C)=C1C(=O)C1=CC=C(Cl)C=C1
