Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Tizanidine Hydrochloride,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,Hepatitis,Human,-1.5563025007672873,Repeated,Oral,"FDA approval package document: Medical Officer Review 020397, page:10 PDF 728k",https://www.pharmapendium.com/browse/fda/Tizanidine Hydrochloride/fadd8cf1a4115fd6ce090d88629487af?reference=10,1994.0,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1
Tocainide Hydrochloride,CC(N)C(=O)NC1=C(C)C=CC=C1C,Hepatitis,Human,-2.9030899869919438,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Lorcainide618.full   ---   DOI:10.1378/chest.88.4.618   JOURNAL:Chest   PAGES:618   VOLUME:88,http://dx.doi.org/10.1378/chest.88.4.618,1985.0,CC(N)C(=O)NC1=C(C)C=CC=C1C
Tolvaptan,CC1=C(C=CC=C1)C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCCC(O)C2=C1C=CC(Cl)=C2,Hepatitis,Human,-1.954242509439325,Repeated,Oral,"EMA approval document: Assessment Report EMA/154879/2015; EMEA/H/C/002788/0000, page:91 PDF 2217k",https://www.pharmapendium.com/browse/ema/Tolvaptan/71bcaa292b00cbf2fcf27b82d36ca6ae?reference=91,2015.0,CC1=C(C=CC=C1)C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCCC(O)C2=C1C=CC(Cl)=C2
Topiramate,[H][C@@]12OC(C)(C)O[C@]1(COS(N)(=O)=O)OC[C@H]1OC(C)(C)O[C@@H]21,Hepatitis,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020844/S-001 Part 04, page:23 PDF 844k",https://www.pharmapendium.com/browse/fda/Topiramate/965314db23724c21d6f68ab9d000ea35?reference=23,1999.0,[H][C]12OC(C)(C)O[C]1(COS(N)(=O)=O)OC[CH]1OC(C)(C)O[CH]21
Tramadol Hydrochloride,COC1=CC(=CC=C1)[C@]1(O)CCCC[C@H]1CN(C)C,Hepatitis,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 075977/S-000, page:13 PDF 8482k",https://www.pharmapendium.com/browse/fda/Tramadol Hydrochloride/62935be7f1cd98a1debb9dca1f33e136?reference=13,2002.0,COC1=CC(=CC=C1)[C]1(O)CCCC[CH]1CN(C)C
Trandolapril,[H][C@]12CCCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,Hepatitis,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 020528/S-001 Part 02, page:14 PDF 1012k",https://www.pharmapendium.com/browse/fda/Trandolapril/281895f55f444bcb4024286951c134cb?reference=14,1996.0,[H][C]12CCCC[C]1([H])N([CH](C2)C(O)=O)C(=O)[CH](C)N[CH](CCC1=CC=CC=C1)C(=O)OCC
Trimethadione,CN1C(=O)OC(C)(C)C1=O,Hepatitis,Human,-2.7781512503836434,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Trimethadione-0029   ---   JOURNAL:Canadian Medical Association Journal   PAGES:200   VOLUME:85,,1961.0,CN1C(=O)OC(C)(C)C1=O
Upadacitinib,CC[C@@H]1CN(C[C@@H]1C1=CN=C2C=NC3=C(C=CN3)N12)C(=O)NCC(F)(F)F,Hepatitis,Human,-1.1760912590556813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 211675/S-000 Part 05, page:7 PDF 751k",https://www.pharmapendium.com/browse/fda/Upadacitinib/3c6ce3b9a18f071202ec95401c9d4de8?reference=7,2019.0,CC[CH]1CN(C[CH]1C1=CN=C2C=NC3=C(C=CN3)N12)C(=O)NCC(F)(F)F
Valdecoxib,CC1=C(C2=CC=C(C=C2)S(N)(=O)=O)C(=NO1)C1=CC=CC=C1,Hepatitis,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021341/S-000 Part 03, page:75 PDF 3669k",https://www.pharmapendium.com/browse/fda/Valdecoxib/393cae7dcde505c5b787ef005d70b3c6?reference=75,2001.0,CC1=C(C2=CC=C(C=C2)S(N)(=O)=O)C(=NO1)C1=CC=CC=C1
Valganciclovir Hydrochloride,CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1N=C(N)NC2=O,Hepatitis,Human,-2.9542425094393248,Repeated,Oral,"FDA approval package document: Approval Package 021304/S-001, page:171 PDF 9958k",https://www.pharmapendium.com/browse/fda/Valganciclovir Hydrochloride/e1a774ff88ed603671c561aabe592add?reference=171,2003.0,CC(C)[CH](N)C(=O)OCC(CO)OCN1C=NC2=C1N=C(N)NC2=O
Valproic Acid,CCCC(CCC)C(O)=O,Hepatitis,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Label 022152/S-000, page:7 PDF 2900k",https://www.pharmapendium.com/browse/fda/Valproic Acid/88c66476b9da5a618fafc46021c6d832?reference=7,2007.0,CCCC(CCC)C(O)=O
Valsartan,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)[C@@H](C(C)C)C(O)=O,Hepatitis,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 021283/S-024 Part 02, page:27 PDF 9538k",https://www.pharmapendium.com/browse/fda/Valsartan/5c4d31873f9f24770896e111d48b0fe1?reference=27,2007.0,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)[CH](C(C)C)C(O)=O
Venlafaxine Hydrochloride,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,Hepatitis,Human,-2.574031267727719,Repeated,Oral,"FDA approval package document: Approval Package 020151; 020527 Part 02, page:91 PDF 7315k",https://www.pharmapendium.com/browse/fda/Venlafaxine Hydrochloride/9f634a28eacbefbc406fe3e419e7a3a0?reference=91,1993.0,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1
Vigabatrin,NC(CCC(O)=O)C=C,Hepatitis,Human,-3.7781512503836434,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020427/S-000 Part 07, page:67 PDF 6166k",https://www.pharmapendium.com/browse/fda/Vigabatrin/efee566c5d5bc0813df5f24a38b6e661?reference=67,2009.0,NC(CCC(O)=O)C=C
Vildagliptin,[H][C@]12C[C@]3([H])C[C@](O)(C1)C[C@](C2)(C3)NCC(=O)N1CCC[C@@H]1C#N,Hepatitis,Human,-2.0,Repeated,Oral,"EMA approval document: ANNEX I, page:4 PDF 534k",https://www.pharmapendium.com/browse/ema/Vildagliptin/175999fa7b38ec4130f628d7f44e8908?reference=4,2020.0,[H][C]12C[C]3([H])C[C](O)(C1)C[C](C2)(C3)NCC(=O)N1CCC[CH]1C#N
Voriconazole,C[C@@H](C1=C(F)C=NC=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,Hepatitis,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021266/S-000; 021267/S-000 Part 04, page:32 PDF 1582k",https://www.pharmapendium.com/browse/fda/Voriconazole/b91def2fd3ba7fba9e4703146e866659?reference=32,2001.0,C[CH](C1=C(F)C=NC=N1)[C](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
Zafirlukast,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C,Hepatitis,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Label 020547/S-029, page:18 PDF 1194k",https://www.pharmapendium.com/browse/fda/Zafirlukast/244ecd1e992ff73be2fed108af9f0eb5?reference=18,2009.0,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C
Zalcitabine,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,Hepatitis,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Approval Package 020199 Part 01, page:20 PDF 3966k",https://www.pharmapendium.com/browse/fda/Zalcitabine/7516791f2c2ebfd4e1d211931a39b97b?reference=20,1992.0,NC1=NC(=O)N(C=C1)[CH]1CC[CH](CO)O1
Zanamivir,[H][C@]1(OC(=C[C@H](NC(N)=N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,Hepatitis,Human,-2.7781512503836434,Repeated,Intravenous,"EMA approval document: Public Assessment Report EMA/CHMP/851480/2018; EMEA/H/C/004102/0000, page:107 PDF 2375k",https://www.pharmapendium.com/browse/ema/Zanamivir/0160f7132f67bf85b6bfb2d976c2fd6f?reference=107,2019.0,[H][C]1(OC(=C[CH](NC(N)=N)[CH]1NC(C)=O)C(O)=O)[CH](O)[CH](O)CO
Ziconotide,CSCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CO)NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CSSC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(N)=N)NC3=O)C(N)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC1=O)[C@@H](C)O,Hepatitis,Human,-0.6020599913279624,Repeated,Intrathecal,"FDA approval package document: Medical/Clinical Review 021060/S-000, page:77 PDF 13268k",https://www.pharmapendium.com/browse/fda/Ziconotide/b6a6f3e30586d594a8d3aeb7d55ea80e?reference=77,2004.0,CSCC[CH]1NC(=O)[CH](CC(C)C)NC(=O)[CH](CCCNC(N)=N)NC(=O)[CH](CO)NC(=O)[CH]2CSSC[CH]3NC(=O)[CH](CO)NC(=O)CNC(=O)[CH](NC(=O)[CH](CSSC[CH](N)C(=O)N[CH](CCCCN)C(=O)NCC(=O)N[CH](CCCCN)C(=O)NCC(=O)N[CH](C)C(=O)N[CH](CCCCN)C(=O)N2)NC(=O)[CH](CSSC[CH](NC(=O)[CH](CCCCN)NC(=O)CNC(=O)[CH](CO)NC(=O)[CH](CCCNC(N)=N)NC3=O)C(N)=O)NC(=O)[CH](CC(O)=O)NC(=O)[CH](CC2=CC=C(O)C=C2)NC1=O)[CH](C)O
Zidovudine,CC1=CN([C@H]2C[C@H](N=N#N)[C@@H](CO)O2)C(=O)NC1=O,Hepatitis,Human,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Label 022294/S-000, page:10 PDF 1706k",https://www.pharmapendium.com/browse/fda/Zidovudine/70ff07f13b40ebc73f6eb329d66c9777?reference=10,2009.0,CC1=CN([CH]2C[CH](N=N#N)[CH](CO)O2)C(=O)NC1=O
Zileuton,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1,Hepatitis,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 020471/S-009, page:10 PDF 1570k",https://www.pharmapendium.com/browse/fda/Zileuton/b0a168b63e38558264aee455efee2c0a?reference=10,2002.0,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1
Ziprasidone Hydrochloride,ClC1=CC2=C(CC(=O)N2)C=C1CCN1CCN(CC1)C1=NSC2=CC=CC=C12,Hepatitis,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020825/S-021; 020919/S-012, page:29 PDF 4127k",https://www.pharmapendium.com/browse/fda/Ziprasidone Hydrochloride/7d8ee6172d21b6fea5f9a04021d4e70e?reference=29,2007.0,ClC1=CC2=C(CC(=O)N2)C=C1CCN1CCN(CC1)C1=NSC2=CC=CC=C12
Zomepirac,CN1C(CC(O)=O)=CC(C)=C1C(=O)C1=CC=C(Cl)C=C1,Hepatitis,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 018236/S-008, S-009, S-015, S-017, S-018, S-024 Part 01, page:35 PDF 4981k",https://www.pharmapendium.com/browse/fda/Zomepirac/10da7357d7cbbfd7b3b016170e4e470c?reference=35,1983.0,CN1C(CC(O)=O)=CC(C)=C1C(=O)C1=CC=C(Cl)C=C1
